cliente_id,nombre,edad,genero,ciudad,frecuencia_compra,ultima_compra
1226,Juan Franco,55,F,Palmar de Varela,9,2024-06-27
1227,Lucía Karen Torres Galvis,52,F,Bituima,1,2023-11-07
1228,José Alexis Gómez,68,F,Santo Domingo,16,2023-09-23
1229,Andrés Moreno Ángel,32,F,Tipacoque,6,2024-06-09
1230,Smith Marín,42,F,Valparaíso,9,2024-12-04
1231,Roberto Alejandro Cifuentes,72,M,Elías,4,2024-01-28
1232,Karen Restrepo,54,F,Valencia,2,2024-10-18
1233,Álvaro Hurtado Gil,45,F,Chinú,4,2024-10-20
1234,Juliana Ángel,27,M,Cerrito,1,2025-05-28
1235,Enrique Antonio Fonseca Martínez,56,M,Purificación,19,2023-06-24
1236,Alberto Camilo Melo,74,F,Arauquita,10,2024-09-19
1237,Miguel Carvajal Morales,34,M,Jesús María,15,2024-01-14
1238,Andrés Jeison Ramírez Carrillo,56,F,González,19,2025-03-03
1239,Lilian Pineda García,39,M,Sucre,16,2024-05-10
1240,Juan Jesús Díaz Zapata,43,M,Guaitarilla,4,2024-01-21
1241,Luis Cortés Bohórquez,79,F,Carmen de Apicalá,2,2023-08-12
1242,Liliana Gutiérrez Castaño,61,M,Argelia,13,2023-07-01
1243,Fernando Torres,42,M,Colosó,1,2025-04-27
1244,Claudia Dary Escobar Torres,34,M,Piojó,17,2024-05-07
1245,Rafael Torres,30,M,Arboledas,13,2024-08-24
1246,Lina Lucila González Aguirre,37,M,Tangua,4,2024-03-11
1247,Katherin Vargas Contreras,42,M,El Carmen,7,2025-03-14
1248,Evelio Bohórquez,21,F,Puerto Caicedo,17,2024-09-15
1249,Julia Sánchez,27,F,San Luis,9,2024-12-30
1250,Patricia María Salgado Márquez,20,M,Cerro de San Antonio,4,2023-08-13
1251,Manuel Torres Gómez,58,F,Miraflores,19,2023-07-12
1252,Omar Juan Sánchez,62,F,Tutazá,1,2023-12-31
1253,José Becerra,35,F,Gama,10,2025-03-13
1254,Yury Mantilla,64,M,El Peñón,4,2025-02-08
1255,Lina Ángela Álvarez Ordóñez,53,F,Segovia,9,2023-10-16
1256,Gregorio Benavides,64,M,Uramita,13,2023-10-23
1257,Carlos Jairo Sánchez,39,F,Tibirita,14,2024-03-18
1258,Clara Garzón,51,M,Suratá,10,2023-08-08
1259,Rubiela Campo,64,M,El Zulia,6,2024-04-18
1260,Sandra Yolanda Hernández,25,F,Momil,16,2025-02-03
1261,Magaly Lucía Caro Vargas,57,F,Leiva,6,2024-01-19
1262,Óscar Ortiz Rangel,66,M,San Juanito,17,2023-09-24
1263,Cecilia Chaparro Vanegas,61,F,Espinal,10,2024-09-07
1264,Mariela Rivera,36,F,Caldas,18,2023-07-26
1265,Claudia Rosario García,59,F,La Argentina,18,2024-01-06
1266,Cecilia Hernández López,58,M,Chima,3,2024-10-26
1267,María Diana Moreno Arias,54,M,El Retorno,15,2025-04-14
1268,Daniel Sánchez,23,F,Baranoa,15,2023-11-26
1269,John Tomás Ramírez,69,F,Tipacoque,4,2024-09-13
1270,Betty Consuelo Jiménez Maldonado,43,F,Nueva Granada,9,2025-02-02
1271,Alberto Edgar Santos Parra,51,M,Viterbo,19,2024-12-29
1272,Constanza Lorena Torres Santos,76,M,Macaravita,17,2025-01-04
1273,Adela Daza,73,F,La Estrella,11,2024-12-29
1274,María Escobar,76,F,Rionegro,9,2023-08-08
1275,Carlos Alexander Molina Castro,62,F,Santa Bárbara,10,2024-08-03
1276,Gustavo Juan Camacho Salazar,23,F,Tierralta,18,2023-07-05
1277,Fernanda María Chacón,54,F,Los Andes,13,2025-04-11
1278,Alba Andrea Rodríguez Delgado,74,F,Puerto Leguízamo,8,2024-04-06
1279,Esteban Calderón,50,M,Palmar,7,2023-06-11
1280,Estiven Castro Villegas,70,F,Toribío,17,2024-06-14
1281,Inés Martínez,39,M,Quípama,15,2025-04-21
1282,Carmenza Emilce Herrera,38,F,Acevedo,15,2024-12-07
1283,Jairo Carlos Ordóñez Luna,23,F,Betulia,1,2024-08-26
1284,Víctor Nelson Bustamante Quintero,23,M,San José de Cúcuta,14,2025-05-04
1285,Andrea Marín Martínez,72,M,Trujillo,5,2025-01-21
1286,Betty Ángela Beltrán Serrano,65,M,Sogamoso,11,2024-11-10
1287,Melissa Flórez,21,M,Suratá,16,2024-09-20
1288,Jaime Rivas,47,F,Florencia,2,2023-07-15
1289,William Adrián García,28,M,Barranca de Upía,8,2024-03-20
1290,José Perea Mercado,79,F,Plato,11,2025-04-11
1291,César Murillo,79,M,Guacarí,18,2025-02-16
1292,Jhon Alfredo Morales Gómez,47,F,Santa María,3,2024-07-30
1293,Alexander Carvajal Martínez,48,F,San Pedro,1,2024-03-29
1294,Alicia Tatiana Suárez Giraldo,41,F,San Carlos de Guaroa,11,2024-02-01
1295,Yadira Janeth Villa,72,F,La Unión,16,2024-10-15
1296,Yulieth Hernández,26,F,Quipile,18,2024-07-21
1297,Adriana Rojas,72,F,Río de Oro,16,2024-09-23
1298,Eduardo Gabriel Carrillo,20,M,Pueblo Bello,10,2024-08-26
1299,Karina Mejía Herrera,68,F,San Jerónimo,18,2024-05-14
1300,Moisés Rincón Cortés,48,M,López de Micay,6,2024-08-31
1301,Vanesa Ivonne Díaz Cárdenas,57,M,Garagoa,19,2024-08-26
1302,Alba Vargas Villegas,54,F,Ábrego,4,2025-01-28
1303,Paulina Olga Rodríguez Mercado,53,M,Pueblo Rico,13,2025-03-28
1304,Adriana Ximena Sarmiento,41,F,Sora,14,2024-02-10
1305,Jorge Carlos Fernández,48,M,Sáchica,3,2024-10-28
1306,Fernando Carlos Ramos,23,F,San Andrés,10,2024-03-12
1307,Marina María Guerrero,19,M,Silos,6,2024-07-10
1308,Armando Miguel Vargas Garzón,37,F,Palocabildo,1,2024-08-10
1309,Luis Alejandro Mendoza,45,F,Puerto Alegría,14,2024-12-01
1310,Andrea Julieth Gutiérrez Agudelo,28,F,Santa Sofía,8,2024-06-20
1311,Patricia María Rojas,21,F,Altamira,19,2024-11-21
1312,Fabián Alonso Valencia,32,M,Linares,14,2023-07-31
1313,Nubia Niño Espitia,23,F,San José de Cúcuta,10,2024-02-06
1314,Mireya Jiménez Arias,71,M,Salazar,17,2024-03-26
1315,Santiago Jaime Sierra,66,M,Pailitas,9,2023-10-21
1316,Carlos Marín Bedoya,47,M,Puerto Caicedo,6,2025-05-28
1317,Armando Hernández,73,F,Candelaria,11,2024-07-22
1318,José David Lozano León,55,M,Facatativá,7,2025-03-26
1319,Víctor Óscar Velásquez,68,M,Yotoco,17,2023-09-08
1320,Cecilia Leidy Gil,79,M,Santa Rosa de Osos,1,2023-07-04
1321,Iván David Pineda,74,F,Lenguazaque,5,2023-10-12
1322,María Arboleda Pérez,19,F,Inírida,9,2024-09-26
1323,Antonio Augusto González Velasco,32,M,Villarrica,18,2024-10-09
1324,Wilber Sebastián Rodríguez Guevara,28,F,Briceño,2,2023-08-08
1325,Fernanda Álvarez,25,F,Planeta Rica,11,2024-11-30
1326,Andrea Yenny Vargas Martínez,43,M,El Retorno,6,2024-01-15
1327,Carlos Caicedo García,68,M,Retiro,8,2025-01-03
1328,Antonio Henao,62,F,Guadalupe,4,2023-06-18
1329,Mariela Cárdenas Benítez,61,M,Murillo,18,2025-04-16
1330,Diana Méndez,22,F,Sabanas de San Ángel,11,2024-05-20
1331,Jean Castillo Betancur,23,F,Pana Pana,5,2025-04-21
1332,Jhon Trujillo López,43,F,Arboledas,15,2024-05-06
1333,María Adriana Chacón Cano,71,F,Tuta,18,2023-07-03
1334,Michael Pardo Rodríguez,21,F,Firavitoba,2,2024-12-14
1335,Carolina Andrea Ortiz,36,F,Pore,11,2025-05-11
1336,Andrés Óscar Castro Ríos,37,M,Santiago,13,2024-09-14
1337,Angie León Aguilar,50,M,Roberto Payán,4,2023-07-23
1338,Nancy Carolina Jaramillo Vásquez,37,F,San Vicente del Caguán,7,2024-08-24
1339,Camilo Smith Castañeda,66,F,Tenerife,11,2024-05-01
1340,Carmen Vásquez,29,F,Bojacá,4,2024-03-12
1341,Ernesto Óscar Muñoz,64,M,Abejorral,15,2023-07-02
1342,Arnulfo Villamizar Meneses,18,F,Labateca,1,2024-12-22
1343,Paola Sierra,43,M,Galán,3,2024-04-21
1344,Alirio Rubio Ramírez,31,F,Acacías,14,2025-01-09
1345,Hugo Martínez,55,F,El Litoral del San Juan,6,2023-06-14
1346,Bernardo Gildardo Rojas,54,M,Tarazá,18,2025-02-11
1347,Wilson Jesús Gómez Hernández,79,M,San Luis,1,2025-02-01
1348,Libia Patricia Mejía Castro,28,F,Santa Rosa de Cabal,6,2024-11-21
1349,Helena García,53,F,San Pablo,6,2024-09-29
1350,Juan Gómez,30,F,Abejorral,16,2024-10-21
1351,Luis Angulo,60,M,Algarrobo,5,2023-12-17
1352,Jazmín Lorena Fernández Gutiérrez,20,M,Buenavista,17,2024-11-20
1353,José Flórez,50,M,San Diego,10,2024-10-17
1354,Nelly Beltrán Delgado,23,M,Granada,18,2023-12-07
1355,Jimena Sandra Acevedo,67,M,Nechí,7,2024-10-20
1356,Adriana Ariza,73,M,California,3,2024-02-27
1357,Augusto Arturo Romero,27,F,Cocorná,13,2025-04-20
1358,Carlos Fernando Gómez Hernández,22,F,Chivolo,15,2024-11-22
1359,Juan Jair Páez,40,M,San José del Palmar,19,2023-07-26
1360,Karol Bedoya,27,F,Puerto López,3,2024-12-11
1361,Carolina Dahiana Rueda Ávila,61,F,Puerto Carreño,4,2024-09-09
1362,Esteban Alonso Suárez,19,M,Arauquita,5,2024-01-04
1363,Piedad López,30,F,Samaniego,1,2023-09-15
1364,José Wilson Contreras Silva,57,M,Cumbal,4,2024-07-02
1365,Ana Carmen Amaya León,19,M,Guaduas,12,2025-03-07
1366,Patricia Díaz,37,F,El Tambo,10,2025-04-05
1367,Luis Alfonso Bejarano Sánchez,18,M,Morroa,13,2024-09-13
1368,Inés Carmen Zapata,54,M,Iles,14,2024-07-14
1369,Ricardo Yesid Calderón,26,M,Caramanta,5,2025-04-19
1370,Armando Marín Hernández,34,M,El Playón,4,2025-03-14
1371,Jairo Yeferson Fernández Jaimes,26,M,Corrales,14,2024-09-29
1372,Miguel Torres,28,M,El Playón,10,2023-08-17
1373,María Elcy Bravo,32,M,Guamal,17,2023-10-27
1374,Angélica Cárdenas,41,M,Belalcázar,10,2023-11-06
1375,Maritza Sofía López,55,F,San Joaquín,7,2023-07-25
1376,Orlando Manuel Perdomo Hurtado,72,F,Santiago de Tolú,16,2023-08-26
1377,Iván Valencia Durán,52,F,Nilo,1,2024-07-18
1378,Libardo Orlando Álvarez,47,M,Santa Bárbara,17,2023-08-12
1379,Nelson Jiménez,48,M,Giraldo,9,2023-12-24
1380,Andrea Romero Castro,66,F,Chámeza,6,2024-06-12
1381,Andrea Claudia Soto Orozco,22,F,Bagadó,19,2023-06-24
1382,Fabiola Karol Meza,79,F,Yondó,13,2023-08-17
1383,Mario García,77,M,Paz de Ariporo,3,2023-08-20
1384,Gilberto Castro García,61,F,Guapi,7,2023-08-04
1385,Jorge Julio Romero Pabón,67,F,Río Iró,9,2023-07-20
1386,Carlos Pedro Rodríguez Ruiz,31,M,Carmen de Apicalá,5,2023-12-20
1387,Víctor Óscar Velásquez,70,F,Bajo Baudó,10,2024-04-24
1388,María Jessica Arias Guerra,73,M,San Andrés,17,2023-08-01
1389,Julia Luz Valencia,28,M,Andes,12,2025-03-11
1390,Carlos Patiño Álvarez,26,M,Tarso,16,2023-07-13
1391,Eduardo Juan García Guerra,51,F,Sucre,3,2025-05-30
1392,María Mary Contreras Serna,29,F,Chinchiná,9,2024-10-12
1393,Germán Cárdenas García,52,M,Tubará,15,2024-02-29
1394,Inés Pulido,52,F,Hatonuevo,5,2025-05-19
1395,Steven Carlos Correa Triana,18,F,Armenia,13,2025-03-11
1396,Stella Lorena Guerrero Álvarez,57,F,Galán,14,2024-12-17
1397,Carmen Laura Narváez,39,F,Algeciras,15,2024-12-07
1398,Deisy Hurtado Duarte,77,M,Puerto Tejada,16,2024-02-03
1399,Andrés Jesús Valderrama,46,F,Urrao,13,2023-09-24
1400,Antonio Alexander Bernal,25,M,Bojacá,17,2024-10-03
1401,Sandra Mercado Ramírez,28,M,Soplaviento,8,2023-09-03
1402,David José Reyes,58,F,Belén de Umbría,2,2023-11-04
1403,Luis Beltrán,54,M,Machetá,5,2024-02-29
1404,Paula María Pérez Alvarado,31,F,Caicedonia,6,2023-06-10
1405,Juan Arturo Martínez,77,F,Chivor,12,2024-03-15
1406,Luz María Galvis Cabrera,47,M,San Pablo de Borbur,18,2023-12-18
1407,Pedro Cuéllar,52,M,Momil,1,2025-05-25
1408,Cecilia Vanegas,38,M,Villahermosa,17,2025-02-07
1409,Antonio Segundo Zapata,54,M,Soatá,11,2024-12-24
1410,Oswaldo Fernando González,22,F,Sabanagrande,10,2023-11-26
1411,Enrique Montes Osorio,36,F,Choachí,19,2023-08-10
1412,Martha Arango Morales,76,F,Paz de Ariporo,14,2025-04-16
1413,Elkin Peña Morales,31,M,Curillo,10,2025-01-26
1414,Israel Martínez Bedoya,43,M,Guadalupe,15,2025-03-22
1415,Cecilia Alexandra Contreras,79,M,Gutiérrez,19,2024-09-23
1416,Marta Patricia Murillo,21,F,Chaparral,4,2024-08-27
1417,Cindy Martha Quintero,42,M,Lebrija,2,2023-11-12
1418,Luz Bolívar Caicedo,62,F,Sotará Paispamba,9,2024-12-23
1419,Claudia Emilia Gaviria,59,M,Consacá,10,2024-08-20
1420,Luis David Rodríguez,42,F,Cepitá,11,2023-08-04
1421,Sofía Dayana Guzmán,35,F,Cucunubá,14,2025-05-09
1422,Sandra Julia Pinzón Hernández,57,M,Garagoa,7,2024-01-02
1423,Enrique Santiago Sánchez,25,M,Ventaquemada,15,2024-05-30
1424,Yenny Ortiz,56,F,Arenal,19,2023-09-24
1425,Guillermo Eliecer Figueroa Hoyos,57,F,Sucre,15,2025-02-24
1426,Liliana García Hurtado,31,M,San Bernardo,8,2024-06-07
1427,José Leonardo Flórez Mejía,49,M,Puerto Concordia,11,2023-09-21
1428,Rubiela Luna Bautista,68,F,Hato Corozal,9,2025-01-31
1429,Diana Arroyo,78,M,La Unión,15,2024-02-11
1430,Katherine Contreras,55,F,San Juan de Rioseco,1,2025-02-07
1431,Carmen Rincón,50,F,Mercaderes,1,2024-10-31
1432,Rubén Prada,40,M,Guática,19,2024-01-25
1433,Luis García,32,M,Filadelfia,3,2024-09-08
1434,Alejandro Ballesteros,50,M,Yalí,10,2024-04-06
1435,Luz Soto Álvarez,42,M,Malambo,8,2023-08-28
1436,Aleida María Ramírez Arrieta,34,M,Puerto Nariño,15,2025-01-23
1437,Jesús Cuéllar Duarte,50,F,Dabeiba,10,2023-06-09
1438,Martín Sánchez,64,F,Guateque,1,2023-12-31
1439,Orlando Anderson Monroy Rengifo,72,M,Calarcá,18,2023-12-27
1440,Paola Granados,19,M,La Montañita,2,2023-10-16
1441,Alejandra Flórez,31,M,Guayabal de Síquima,19,2024-11-03
1442,Jhon Álvarez Barrera,70,F,Pueblo Nuevo,13,2025-01-15
1443,José Camargo Guerra,57,M,Pamplonita,1,2023-12-22
1444,Leidy María González,57,M,Busbanzá,2,2025-06-05
1445,Jesús Darwin Uribe,68,F,Piedecuesta,16,2023-12-24
1446,Andrea Andrea Soto,56,F,Toca,15,2024-12-09
1447,Yesid Smith Palacios,68,M,Santa Helena del Opón,13,2023-12-26
1448,Elena Eugenia Martínez,23,M,Patía,16,2024-12-23
1449,Lina María Jaimes Sánchez,23,M,Concepción,17,2025-05-11
1450,Andrés Bejarano,20,F,Quebradanegra,7,2025-03-16
1451,Felipe Granados Roa,24,M,La Sierra,17,2025-02-03
1452,Elvira Hernández Delgado,68,M,Milán,7,2023-10-07
1453,Álvaro Javier Gallego,25,M,Palocabildo,13,2024-08-04
1454,Jaime Lara Arias,59,F,Ciénega,5,2023-09-15
1455,Fanny Milena Cáceres,69,F,Pital,17,2024-11-14
1456,María Lozano Calderón,32,M,El Roble,3,2023-12-21
1457,José Milton Alzate,64,M,Uribia,7,2024-11-07
1458,Juan Eduardo Mendoza,46,F,San Carlos,17,2024-09-12
1459,Andrea Ariza Velásquez,50,F,La Pedrera,7,2023-09-19
1460,Laura Sierra,69,F,Cereté,1,2023-07-23
1461,Manuel Andrés Perdomo Torres,47,F,Valledupar,17,2024-04-10
1462,Sofía Correa,56,F,Santuario,17,2024-07-04
1463,Blanca Damaris Sierra,44,F,Salgar,11,2023-10-20
1464,Alejandra Paola Arrieta,53,F,María la Baja,3,2024-09-08
1465,Alejandro Murcia,46,F,Colón,15,2024-02-28
1466,Luis Marín,55,F,Ulloa,11,2025-05-12
1467,Fernanda Luz Martínez Vargas,74,M,Bucarasica,16,2024-05-11
1468,Germán Rincón Hernández,50,M,Cantagallo,9,2023-08-31
1469,Andrea Castro,78,M,Barbacoas,1,2023-10-05
1470,Wilson Milton Suárez Mejía,54,F,Carmen del Darién,16,2024-08-12
1471,Milton Germán Hernández,44,M,Villavieja,9,2024-06-12
1472,Nancy Nubia Ariza,72,F,Cabrera,19,2024-02-10
1473,María Guzmán,50,F,El Tambo,12,2023-09-18
1474,Carlos Cruz,79,M,Teruel,19,2024-09-06
1475,María Correa,21,F,Pupiales,9,2023-09-25
1476,Virginia María León,39,M,Caicedonia,7,2023-11-11
1477,Alberto Cristian Gómez Giraldo,19,M,Carolina,14,2025-05-02
1478,Jhoan Delgado Ruiz,27,M,Puerto Triunfo,19,2024-03-18
1479,Arturo Ronald Reyes,22,F,Villahermosa,19,2024-09-11
1480,Daniel Guillermo Ortiz Medina,76,M,San Diego,2,2024-06-13
1481,Luz Fernanda Rodríguez Castro,27,F,San José de Toluviejo,9,2024-05-21
1482,Jorge Agustín Vega,50,M,Pueblo Nuevo,13,2025-01-01
1483,Andrea Mosquera González,71,M,El Cerrito,15,2024-12-23
1484,José Darío Guzmán Valencia,55,M,Rovira,3,2023-08-26
1485,Segundo Alberto Sanabria Pérez,30,F,Maní,11,2024-03-11
1486,Henry Edgar Medina,48,F,Páez,14,2024-12-16
1487,José José Romero,64,F,Belén,8,2024-09-03
1488,Rosalba Elena Rendón,53,M,Tunja,18,2024-03-15
1489,Daniel Fernández,62,M,El Litoral del San Juan,19,2025-02-07
1490,Miguel Humberto Bernal Velásquez,41,F,Morroa,16,2024-12-12
1491,Marino Rosero Quiroz,69,F,Manizales,2,2025-03-17
1492,Mariela Vargas Vargas,73,F,Hatonuevo,8,2025-01-11
1493,Manuel José Guzmán,32,F,Galán,6,2024-06-02
1494,Fernanda Angulo Osorio,46,F,Galeras,12,2024-01-15
1495,Jesús Fabio Cortés Martínez,25,F,Guateque,15,2025-05-11
1496,María Piedad Mejía Quintero,22,M,Villa Caro,8,2024-11-20
1497,Freddy Vargas Ramírez,46,F,Samacá,4,2025-03-14
1498,Eduardo Diego Rodríguez,64,M,Gachetá,15,2024-05-19
1499,Giovanny Vargas Galvis,21,M,El Dovio,17,2024-09-21
1500,Miller Anderson Rodríguez,29,F,Pitalito,13,2024-08-05
1501,Leonardo Gómez,62,F,Covarachía,18,2024-12-18
1502,Felipe Eduardo Vera,19,M,San José de Uré,2,2023-09-02
1503,Sandra Guerrero,44,F,La Unión,13,2024-01-16
1504,Leidy Raquel Maldonado,48,F,Cali,13,2024-10-13
1505,Martha Castillo,68,M,Santa Lucía,15,2024-11-23
1506,John Rivera,68,M,Suesca,10,2024-11-29
1507,Lucy Mendoza Perea,53,M,La Tola,3,2024-05-18
1508,Sandra Rodríguez,53,F,Santa Bárbara,19,2025-04-09
1509,Mabel Martha Guerra Martínez,43,M,Mosquera,3,2025-03-06
1510,Antonio Gabriel Hernández,60,F,Palocabildo,14,2024-03-31
1511,Martín Castañeda,44,M,Recetor,8,2024-10-25
1512,Elizabeth Camila López Herrera,22,M,Plato,4,2023-10-31
1513,Carlos Ortiz,37,M,Uribe,11,2025-05-23
1514,María Loaiza,28,F,Inírida,11,2024-08-08
1515,Carolina Aida Ramírez Acosta,79,F,Fómeque,11,2024-11-03
1516,Mauricio Alonso Molano Rodríguez,27,M,Granada,2,2025-05-05
1517,Juan Felipe Díaz Saavedra,57,M,Cotorra,17,2024-01-05
1518,Libardo Alberto Hurtado Sierra,55,M,San José del Palmar,9,2024-07-02
1519,Misael Rafael Cortés,23,F,Yotoco,2,2024-03-22
1520,Bayron Acevedo,25,M,Bucaramanga,15,2023-11-07
1521,Jennifer Valencia,40,F,Isnos,16,2025-04-17
1522,Vanessa González,64,M,Maceo,4,2024-02-12
1523,Milena Ochoa Rivas,43,M,Saravena,8,2024-04-19
1524,Erika Carolina Hernández Pineda,63,M,Barbacoas,9,2025-01-28
1525,Carlos Meneses Gómez,60,M,Pensilvania,5,2025-01-02
1526,Eduard Martínez,29,M,Cucaita,16,2023-11-17
1527,Bryan José Mantilla Sánchez,43,M,Palmar de Varela,13,2023-10-23
1528,Andrés Luis Zambrano,30,F,Victoria,7,2023-09-24
1529,Marina Salcedo,57,M,San José de Cúcuta,17,2023-10-04
1530,Luis Carlos López,79,F,Tibacuy,3,2025-04-09
1531,Jesús Rivera Vargas,35,M,San Sebastián,5,2024-12-26
1532,Hernán Ramos,42,M,Ebéjico,19,2023-10-14
1533,Alberto Martín Marín Ortiz,50,F,Pitalito,12,2023-10-13
1534,Domingo Montoya Parra,64,M,Pajarito,7,2024-12-04
1535,Cecilia Hernández,57,F,Yondó,9,2024-03-16
1536,Piedad Vergara,77,F,Puerto Nare,6,2025-02-22
1537,Fabián Bernal Hernández,60,M,Alpujarra,17,2024-10-01
1538,Flor Ximena Agudelo,29,F,Paime,16,2024-01-13
1539,Edwin Jorge Díaz,61,F,Funes,3,2024-01-20
1540,Fernando Peña Forero,53,M,Baraya,4,2023-12-15
1541,Yesid López,65,F,Moniquirá,10,2024-06-13
1542,Arturo Jean Romero Sierra,21,M,Villahermosa,5,2023-07-17
1543,Luz Ortega Molano,22,M,Manaure Balcón del Cesar,10,2024-08-11
1544,Diana Mariana Serna Carrillo,73,M,Busbanzá,12,2023-08-20
1545,Yolanda Miryam Vásquez Ramírez,54,M,Sabaneta,10,2023-08-14
1546,Jhon Garzón,25,F,El Guamo,13,2023-08-06
1547,Fernando Sandoval,59,M,Florida,11,2023-09-22
1548,León González,66,M,El Litoral del San Juan,16,2025-04-25
1549,Esteban Sánchez,45,F,Ubalá,8,2025-02-23
1550,Paola Rodríguez Galindo,48,M,Rionegro,8,2024-08-13
1551,Manuela Luz Rodríguez Ortiz,75,M,San Cristóbal,8,2023-09-02
1552,Fredy Arteaga,26,F,Tarso,13,2025-01-08
1553,Diego Andrés Granados Gallego,71,F,Cali,2,2024-08-20
1554,Juan Fernando Moreno Martínez,68,F,Floridablanca,12,2024-07-13
1555,Germán Felipe Cardona Sánchez,46,F,Subachoque,10,2025-02-10
1556,María Danna Santos Benítez,31,F,Medio Atrato,12,2024-09-18
1557,Enrique Méndez Rodríguez,57,F,Tuchín,11,2024-11-14
1558,Yolanda Vanessa Gutiérrez Londoño,58,F,Carolina,15,2025-02-25
1559,Nora Carvajal,39,M,Sasaima,16,2024-06-08
1560,Carlos Anderson Sierra,28,F,Albania,17,2024-06-12
1561,Wilder Gustavo Castro,40,F,Sutatausa,2,2024-08-14
1562,Enrique Alonso Gómez,18,F,Natagaima,18,2023-11-22
1563,Anderson Londoño Carmona,63,M,El Retén,12,2023-07-18
1564,Daniel Álvarez,54,M,Agustín Codazzi,19,2024-09-19
1565,Johana Nelly Martínez,38,F,Mapiripán,18,2024-11-12
1566,Helena Sofía Palacios,43,F,San Juanito,17,2023-06-27
1567,Julio Ojeda Rodríguez,63,F,Tota,6,2024-05-04
1568,Luis Wilber Bedoya,53,M,Hacarí,15,2023-11-07
1569,Vanessa María Acosta Ospina,71,M,San Cayetano,3,2025-05-13
1570,Edgar Manrique Ruiz,40,F,Hacarí,6,2025-05-09
1571,Marleny Camargo,74,M,Jesús María,3,2024-09-19
1572,Francisco Martínez,18,F,La Jagua de Ibirico,1,2025-03-21
1573,María Lizeth Romero,71,M,Villagómez,13,2024-11-06
1574,Mariana Lizeth Rojas,72,M,Mistrató,14,2025-02-24
1575,Luz López Rivera,68,F,San Juan de Betulia,13,2023-12-25
1576,Ximena Emilia Gómez Agudelo,57,F,Solano,4,2025-03-04
1577,Jorge Páez,32,F,Acacías,7,2025-01-17
1578,Andrés Rodríguez,38,F,Montecristo,10,2024-02-03
1579,Wilmer Rodríguez,64,M,San José de Toluviejo,7,2024-12-14
1580,Edison Torres Pabón,26,M,Balboa,15,2024-05-02
1581,Diego Hernán Bonilla Pabón,70,M,Cumaribo,15,2024-07-24
1582,Norma Palacio Rodríguez,26,F,Tangua,4,2024-09-27
1583,Milena Martínez,27,M,Pueblo Nuevo,6,2025-04-14
1584,Olga Chaparro Jaimes,69,F,Achí,5,2023-08-06
1585,María Romero Hernández,74,M,Argelia,12,2024-11-29
1586,Enrique Restrepo,70,F,Victoria,1,2025-03-12
1587,Liliana Castro,43,F,Sahagún,8,2023-12-03
1588,Milena Herrera,58,M,Pital,1,2024-01-14
1589,Patricia Chacón Herrera,52,F,San José del Palmar,5,2023-09-01
1590,Carlos José Ruiz Pacheco,69,F,Pamplonita,6,2023-11-08
1591,Jhon Gaitán,42,M,Isnos,3,2025-03-14
1592,Andrea González,43,F,El Tablón de Gómez,15,2024-01-16
1593,Luis Posada,28,F,Mapiripán,5,2023-06-15
1594,Claudia Josefina Restrepo,55,F,Tenza,14,2024-05-20
1595,María Andrea Espitia Restrepo,19,M,Honda,18,2025-01-27
1596,Lizeth Lady Betancur Acosta,24,M,Útica,16,2024-09-13
1597,Johana Elizabeth Bedoya Ballesteros,35,F,Piojó,6,2023-12-13
1598,Ernesto García Figueroa,44,M,San Pablo,14,2025-06-02
1599,José Samir Cortés Ávila,51,F,Siachoque,8,2023-12-14
1600,Luis Parra Correa,44,F,Cota,7,2023-07-11
1601,Nancy Gómez,34,F,San Benito,8,2023-08-05
1602,Maritza Cecilia Ortiz Díaz,60,F,Yolombó,13,2023-11-21
1603,Margarita Correa Rodríguez,76,F,Betulia,6,2024-06-05
1604,Sonia González,61,M,Toca,18,2023-08-14
1605,Stella Quintero,76,F,Amalfi,2,2025-05-09
1606,Eugenia Parra Díaz,68,M,Labateca,8,2025-05-05
1607,Carmen Alba Domínguez,71,M,Aguachica,11,2024-03-10
1608,Patricia Katerine Barrera,41,F,Sáchica,1,2023-09-08
1609,Miriam Angie Melo,42,F,Cucunubá,6,2024-10-05
1610,Sandra Lorena Barrios Portilla,24,M,Mapiripán,16,2025-04-25
1611,José Hernán Rodríguez Ávila,69,M,Belén,12,2023-12-16
1612,Javier Gallego Erazo,23,M,Galán,11,2024-12-07
1613,Paola Andrea González Zapata,70,F,Villanueva,10,2024-04-12
1614,Carlos Ramos,41,M,Puerto Rico,3,2023-06-26
1615,Fabián Orlando González,50,F,Pensilvania,13,2023-07-05
1616,Leidy Lilia Muñoz,66,F,Teruel,3,2025-04-25
1617,Hernán Alfonso Uribe Londoño,46,F,Becerril,15,2025-03-18
1618,Cristian Restrepo,60,M,Toribío,16,2024-10-22
1619,María Rojas Orozco,39,F,Silos,13,2024-07-08
1620,María Hernández,43,F,Providencia,17,2023-10-28
1621,Eduardo Antonio Sierra Castro,45,F,Sahagún,3,2023-12-20
1622,John Juan Tamayo,67,F,Nuquí,11,2024-09-18
1623,Alberto Andrés Lozano Palacios,38,F,Padilla,19,2024-03-02
1624,José Manuel Restrepo García,66,M,Santa Rosa del Sur,11,2024-03-09
1625,Carolina Blanca Pacheco,24,F,Purificación,16,2023-07-18
1626,Milton Mendoza Cifuentes,34,F,Cerrito,3,2023-11-20
1627,Enrique Tovar,37,M,Chivolo,6,2023-10-02
